242,HDOF,"R$ 115,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HDOF11
243,HRDF,"R$ 3,77","6,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HRDF11
244,HREC,"R$ 8,78","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HREC11
245,SEED,"R$ 99,73","0,94",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SEED11
246,HPDP,"R$ 88,79","0,53",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HPDP11
247,HFOF,"R$ 77,47","0,63",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HFOF11
248,YEES,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/YEES11
249,HGIC,"R$ 103,33","0,67",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HGIC11
250,HILG,"R$ 0,00","0,42",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HILG11
251,HSAF,"R$ 89,04","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HSAF11
252,HSLG,"R$ 97,91","0,74",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HSLG11
253,HSML,"R$ 98,82","0,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HSML11
254,HSRE,"R$ 106,79","0,60",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HSRE11
255,HUSI,"R$ 1.024,00","8,02",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/HUSI11
256,ICNE,"R$ 0,00","10,37",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ICNE11
257,INDE,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/INDE11
258,ITIP,"R$ 74,92","0,71",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ITIP11
259,BICR,"R$ 53,45","0,14",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BICR11
260,ISCJ,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ISCJ11
261,IRIM,"R$ 80,07","0,83",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/IRIM11
262,ICRI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ICRI11
263,TMPS,"R$ 99,26","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TMPS11
264,ITRI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ITRI11
265,JCDB,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JCDB11
266,JCDA,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JCDA11
267,JBFO,"R$ 82,01","0,46",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JBFO11
268,VJFD,"R$ 0,00","0,73",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VJFD11
269,JFLL,"R$ 77,40","0,62",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JFLL11
270,JCCJ,"R$ 130,00","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JCCJ11
271,JPPC,"R$ 175,00","0,17",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JPPC11
272,JPPA,"R$ 90,17","0,99",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JPPA11
273,JSAF,"R$ 103,40","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JSAF11
274,JSRE,"R$ 73,86","0,46",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JSRE11
275,JTPR,"R$ 2.517,00","1,63",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JTPR11
276,KISU,"R$ 8,46","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KISU11
277,KIVO,"R$ 90,70","1,05",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KIVO11
278,KCRE,"R$ 99,19","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KCRE11
279,KLOG,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KLOG11
280,KNHF,"R$ 103,00","0,86",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNHF11
281,KNHY,"R$ 107,09","1,15",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNHY11
282,KNRE,"R$ 0,43","0,04",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNRE11
283,KNIP,"R$ 97,31","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNIP11
284,KOPI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KOPI11
285,KORE,"R$ 109,29","1,25",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KORE11
286,KNPR,"R$ 0,00","4,65",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNPR11
287,KNRI,"R$ 165,89","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNRI11
288,KNCR,"R$ 102,47","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNCR11
289,KNSC,"R$ 9,17","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNSC11
290,KNUQ,"R$ 102,86","1,06",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/KNUQ11
291,LPLP,"R$ 508,68","5,68",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LPLP11
292,SLDZ,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SLDZ11
293,LASC,"R$ 104,96","0,81",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LASC11
294,LSPA,"R$ 108,00","1,65",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LSPA11
295,LIFE,"R$ 10,00","0,12",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LIFE11
296,LOFT,"R$ 29,90","0,20",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LOFT11
297,LFTT,"R$ 30,80","3,67",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LFTT11
298,LGCP,"R$ 88,40","0,71",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LGCP11
299,LUGG,"R$ 78,23","0,50",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LUGG11
300,MALL,"R$ 117,92","0,92",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MALL11
301,MANA,"R$ 9,41","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MANA11
302,MMVE,"R$ 161,87",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MMVE11
303,MCHF,"R$ 9,10","0,07",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MCHF11
304,MCHY,"R$ 10,03","0,11",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MCHY11
305,MXRF,"R$ 10,49","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MXRF11
306,MCEM,"R$ 107,99",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MCEM11
307,MFII,"R$ 104,50","1,21",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MFII11
308,MFAI,"R$ 64,37","0,40",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MFAI11
309,MFCR,"R$ 28,00","0,29",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MFCR11
310,MGRI,"R$ 0,00","0,92",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MGRI11
311,MORE,"R$ 76,21","0,70",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MORE11
312,MORC,"R$ 89,87","0,33",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MORC11
313,SHOP,"R$ 59,29",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SHOP11
314,DRIT,"R$ 83,30","1,48",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/DRIT11
315,MOFF,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MOFF11
316,NCRI,"R$ 8,84","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/NCRI11
317,NAVT,"R$ 92,67","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/NAVT11
318,APTO,"R$ 9,72","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/APTO11
319,NEWL,"R$ 116,90","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/NEWL11
320,NEWU,"R$ 75,88","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/NEWU11
321,NVIF,"R$ 227,50","0,89",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/NVIF11
322,OCRE,"R$ 100,60","0,65",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/OCRE11
323,ONDV,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ONDV11
324,OBAL,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/OBAL11
325,FTCE,"R$ 2.900,89","59,06",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/FTCE11
326,OGHY,"R$ 8,72","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/OGHY11
327,OUJP,"R$ 95,70","0,91",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/OUJP11
328,PNCR,"R$ 82,95","1,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PNCR11
329,PNDL,"R$ 1.099,00","3,41",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PNDL11
330,PNLM,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PNLM11
331,PNPR,"R$ 106,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PNPR11
332,PNRC,"R$ 102,05","1,26",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PNRC11
333,PMIS,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PMIS11
334,VTVI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VTVI11
335,PQAG,"R$ 58,53","0,46",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PQAG11
336,PATC,"R$ 36,93","0,34",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PATC11
337,PATL,"R$ 67,92","0,60",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PATL11
338,PEMA,"R$ 46,00","0,36",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PEMA11
339,PRSN,"R$ 1,48","0,17",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PRSN11
340,PORD,"R$ 91,65","0,93",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PORD11
341,PLRI,"R$ 14,99","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PLRI11
342,PCAS,"R$ 0,00","1.000,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PCAS11
343,PRZS,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PRZS11
344,PRSV,"R$ 69,23","1,62",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PRSV11
345,PBLV,"R$ 926,98","42,81",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PBLV11
346,QAGR,"R$ 48,00","0,44",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/QAGR11
347,RSPD,"R$ 1.025,01","3,36",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RSPD11
348,RBDS,"R$ 2,17","2,35",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBDS11
349,RBIR,"R$ 90,11","0,26",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBIR11
350,RBLG,"R$ 100,00","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBLG11
351,RRCI,"R$ 83,50","0,87",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RRCI11
352,FIIP,"R$ 179,99","1,44",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/FIIP11
353,RBRD,"R$ 42,87","0,34",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBRD11
354,RBTS,"R$ 789,36","23,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBTS11
355,RBRF,"R$ 8,36","0,06",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBRF11
356,RCFF,"R$ 95,00","1,36",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RCFF11
357,RDLI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RDLI11
358,RBRL,"R$ 79,98","0,65",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBRL11
359,RBRX,"R$ 9,74","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBRX11
360,RPRI,"R$ 101,00","1,05",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RPRI11
361,RMAI,"R$ 71,50","0,45",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RMAI11
362,RINV,"R$ 112,25","1,25",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RINV11
363,RBHG,"R$ 90,59","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBHG11
364,RBHY,"R$ 90,25","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBHY11
365,RBVO,"R$ 13,77","0,42",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBVO11
366,RBFF,"R$ 63,36","0,50",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBFF11
367,RBOP,"R$ 374,00","2,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBOP11
368,RBRS,"R$ 49,62","0,07",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RBRS11
369,RZAK,"R$ 88,79","1,16",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RZAK11
370,RZAT,"R$ 99,38","1,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RZAT11
371,RCKF,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RCKF11
372,SADI,"R$ 88,70","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SADI11
373,SAPI,"R$ 89,39","0,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SAPI11
374,SARE,"R$ 44,05","0,36",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SARE11
375,SACL,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SACL11
376,FISD,"R$ 0,00","6,53",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/FISD11
377,SEQR,"R$ 56,92","0,70",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SEQR11
378,WPLZ,"R$ 62,99","0,41",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/WPLZ11
379,SIGR,"R$ 98,72","1,29",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SIGR11
380,REIT,"R$ 169,60","2,51",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/REIT11
381,SJAU,"R$ 66,05",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SJAU11
382,SOLR,"R$ 1.051,35","4,77",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SOLR11
383,SPTW,"R$ 44,11","0,44",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SPTW11
384,SPAF,"R$ 0,00","12,61",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SPAF11
385,LTMT,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LTMT11
386,DVLP,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/DVLP11
387,PMFO,"R$ 100,00","0,88",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/PMFO11
388,STRX,"R$ 168,00","0,76",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/STRX11
389,SNFF,"R$ 87,47","0,72",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SNFF11
390,SNLG,"R$ 24,04","0,35",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SNLG11
391,SNME,"R$ 9,94","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SNME11
392,SNCI,"R$ 98,19","0,87",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SNCI11
393,SPMO,"R$ 120,00","0,43",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SPMO11
394,TELD,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TELD11
395,TELM,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TELM11
396,TEPP,"R$ 96,00","0,64",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TEPP11
397,TSER,"R$ 100,00","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TSER11
398,TVRI,"R$ 106,81","0,97",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TVRI11
399,TJKB,"R$ 271,01","2,33",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TJKB11
400,TORD,"R$ 1,79","0,05",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TORD11
401,TSNC,"R$ 0,00","0,63",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TSNC11
402,TCPF,"R$ 1,26","2,84",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TCPF11
403,TRXF,"R$ 110,91","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TRXF11
404,TRXB,"R$ 150,10","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/TRXB11
405,URPR,"R$ 89,23","1,13",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/URPR11
406,VVCO,"R$ 13,57","0,32",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VVCO11
407,VVCR,"R$ 10,07","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VVCR11
408,VVRI,"R$ 91,09","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VVRI11
409,VGIR,"R$ 9,81","0,11",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VGIR11
410,VGIP,"R$ 93,23","0,83",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VGIP11
411,VGII,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VGII11
412,VGHF,"R$ 9,40","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VGHF11
413,EVBI,"R$ 98,51","0,75",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/EVBI11
414,BLMC,"R$ 85,75","1,07",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BLMC11
415,BLMO,"R$ 85,50","0,44",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BLMO11
416,RVBI,"R$ 86,08","0,75",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RVBI11
417,BLMR,"R$ 6,78","0,05",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BLMR11
418,FLFL,"R$ 0,00","0,22",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/FLFL11
419,VCJR,"R$ 95,05","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VCJR11
420,VCRR,"R$ 71,23","0,70",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VCRR11
421,VLJS,"R$ 1.141,14","28,82",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VLJS11
422,SALI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SALI11
423,VCTH,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VCTH11
424,VSLH,"R$ 3,52","0,04",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VSLH11
425,VIDS,"R$ 0,00","30,17",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VIDS11
426,VDSV,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VDSV11
427,VCRI,"R$ 8,59","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VCRI11
428,VIUR,"R$ 7,60","0,07",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VIUR11
429,VIFI,"R$ 8,32","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VIFI11
430,VILG,"R$ 92,49","0,56",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VILG11
431,VINO,"R$ 7,69","0,06",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VINO11
432,VISC,"R$ 124,23","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VISC11
433,VOTS,"R$ 83,24","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VOTS11
434,VXXV,"R$ 1.053,00","10,76",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/VXXV11
435,WSEC,"R$ 85,29","0,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/WSEC11
436,SPDE,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/SPDE11
437,WHGR,"R$ 9,95","0,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/WHGR11
438,XPCM,"R$ 9,13","0,02",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPCM11
439,XPCI,"R$ 90,07","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPCI11
440,XPIN,"R$ 79,07","0,62",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPIN11
441,XPLG,"R$ 109,81","0,78",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPLG11
442,XPML,"R$ 116,26","0,90",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPML11
443,XPPR,"R$ 22,63","0,07",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPPR11
444,XPSF,"R$ 8,35","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/XPSF11
445,YUFI,"R$ 88,99","0,39",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/YUFI11
446,ZAVC,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ZAVC11
447,ZAVI,"R$ 133,33","1,34",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ZAVI11
448,ZIFI,"R$ 830,00","3,30",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ZIFI11
449,ARXD,"R$ 96,80","1,00",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ARXD11
450,CCME,"R$ 11,03","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/CCME11
451,ITIT,"R$ 80,21","0,62",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ITIT11
452,JASC,"R$ 100,00","0,58",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/JASC11
453,LSOI,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/LSOI11
454,AFHI,"R$ 98,01","0,95",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/AFHI11
455,AJFI,"R$ 9,71","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/AJFI11
456,ALZM,"R$ 8,44","0,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ALZM11
457,MTOF,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/MTOF11
458,ALZR,"R$ 116,89","0,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ALZR11
459,AURB,"R$ 85,01","0,20",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/AURB11
460,APXR,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/APXR11
461,APXU,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/APXU11
462,AROA,"R$ 1,07","0,01",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/AROA11
463,ASMT,"R$ 55,50","0,77",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ASMT11
464,ASRF,"R$ 10.092,00","256,33",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/ASRF11
465,AIEC,"R$ 51,48","0,71",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/AIEC11
466,BCRI,"R$ 74,75","0,72",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BCRI11
467,BNFS,"R$ 122,00","1,24",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BNFS11
468,BTML,"R$ 0,00","0,80",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BTML11
469,BZEL,"R$ 0,00","5,09",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BZEL11
470,BPLC,"R$ 0,00","14,42",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BPLC11
471,BBFI,"R$ 1.303,95","0,14",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BBFI11
472,BBFO,"R$ 75,10","0,64",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BBFO11
473,BBIM,"R$ 0,00","0,02",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BBIM11
474,BBRC,"R$ 113,78","1,10",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BBRC11
475,RNDP,"R$ 114,40","0,89",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RNDP11
476,BLOG,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BLOG11
477,BLMG,"R$ 39,00","0,44",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BLMG11
478,BRSE,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BRSE11
479,BCIA,"R$ 105,80","0,87",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BCIA11
480,BZLI,"R$ 19,78",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BZLI11
481,CARE,"R$ 1,98","0,01",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/CARE11
482,RTEL,"R$ 0,00",N/A,24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/RTEL11
483,FATN,"R$ 96,24","0,85",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/FATN11
484,BRCO,"R$ 123,28","0,87",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BRCO11
485,BICE,"R$ 900,01","5,99",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BICE11
486,BIME,"R$ 7,26","0,08",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BIME11
487,BRIM,"R$ 1.384,42","63,42",24-03-26  19:35:49,https://www.fundsexplorer.com.br/funds/BRIM11
